what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1512088067975
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1512088070627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088085325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088096270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088111234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088111764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088127866
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1512088130004
error,log,,,"Project estacionamento does not exist. Please check that your launch configuration specifies a valid project in your workspace.",1512088130113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088130144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088133858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088137494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088138399
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1512088141363
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1512088143501
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1512088143891
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1512088143922
error,log,,,"Unable to create editor ID org.eclipse.cdt.ui.editor.CEditor: The file does not exist.",1512088150136
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512088150183
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512088150198
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512088150198
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512088151977
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512088151977
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1512088152789
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512088152789
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1512088152820
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512088154208
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512088154224
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1512088154755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088156315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088187853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088189648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088191442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088192082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088215553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512088217172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088220654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088221684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088222932
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1512088228445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088259717
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1512088262668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088264962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088266537
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1512088266537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1512088266537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088266537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088282406
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512088283186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1512088287336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088316333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088317363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088325045
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1512088325045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088325779
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1512088325779
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1512088329182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088384904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088438344
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512088438390
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1512088442045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088442451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088442856
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1512088442856
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1512088446275
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512088452500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088459364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088460427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088461628
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1512088462409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088463191
